CustomerID,CustomerName,Age,Gender,City,PurchaseDate,PurchaseTime,ProductCategory,ProductName,Quantity,UnitPrice(INR),TotalAmount(INR),PaymentMethod,Rating
CUST02513,Jyoti Das,29,Female,Kochi,2024-04-19,10:07,Toys & Baby,Building Blocks,5,1520.12,7600.6,UPI,3
CUST02514,Ishita Yadav,50,Female,Kolkata,2025-02-15,09:14,Clothing,School Uniform,5,1730.33,8651.65,Credit Card,5
CUST02515,Shalini Shetty,55,Male,Ahmedabad,2025-06-03,09:45,Groceries,Milk 1L,5,539.99,2699.95,Net Banking,5
CUST02516,Ritu Shetty,45,Male,Lucknow,2024-08-13,14:44,Toys & Baby,Toy Car,2,2475.69,4951.38,UPI,4
CUST02517,Abhishek Thakur,29,Male,Surat,2024-11-24,16:31,Personal Care,Deodorant,5,401.68,2008.4,Net Banking,2
CUST02518,Kavita Kapoor,46,Male,Mumbai,2024-05-26,16:55,Personal Care,Deodorant,4,405.81,1623.24,UPI,5
CUST02519,Kavita Patel,42,Male,Ludhiana,2024-02-09,21:48,Home & Kitchen,Water Bottle,5,4627.96,23139.8,Credit Card,5
CUST02520,Nisha Malhotra,25,Male,Pune,2024-03-03,09:58,Electronics,Air Conditioner,5,35136.87,175684.35,Net Banking,4
CUST02521,Varun Kulkarni,45,Male,Chennai,2024-08-20,09:43,Personal Care,Sunscreen,5,552.84,2764.2,Cash,4
CUST02522,Sunita Mehta,65,Male,Kochi,2025-05-05,18:56,Groceries,Coffee 200g,5,465.31,2326.55,Net Banking,3
CUST02523,Alka Mehta,58,Female,Visakhapatnam,2025-11-24,16:47,Electronics,LED TV 43-inch,2,10136.97,20273.94,Net Banking,5
CUST02524,Ankit Nagar,41,Female,Vadodara,2025-08-12,16:25,Home & Kitchen,Table Lamp,3,6241.15,18723.45,Walmart Gift Card,4
CUST02525,Rohan Ghosh,18,Male,Patna,2025-09-18,21:46,Groceries,Coffee 200g,3,388.51,1165.53,Walmart Gift Card,4
CUST02526,Shalini Yadav,47,Female,Lucknow,2024-06-23,20:27,Electronics,LED TV 43-inch,4,18612.25,74449.0,Debit Card,5
CUST02527,Tanvi Bhatt,59,Male,Lucknow,2025-02-04,09:59,Personal Care,Deodorant,5,151.67,758.35,Walmart Gift Card,4
CUST02528,Kritika Mishra,55,Male,Nashik,2025-09-12,20:50,Clothing,Innerwear Pack,6,399.02,2394.12,Net Banking,5
CUST02529,Abhishek Nagar,38,Female,Vadodara,2025-07-19,10:24,Personal Care,Razor Pack,3,409.98,1229.94,Cash,4
CUST02530,Preeti Pandey,61,Male,Patna,2025-10-29,19:06,Toys & Baby,Building Blocks,1,3984.71,3984.71,Walmart Gift Card,5
CUST02531,Alka Saxena,24,Male,Surat,2024-08-11,15:37,Home & Kitchen,Non-stick Pan,4,4136.71,16546.84,Debit Card,3
CUST02532,Rajesh Kapoor,63,Female,Lucknow,2025-09-10,14:08,Groceries,Sugar 1kg,4,369.9,1479.6,Net Banking,5
CUST02533,Anjali Malhotra,32,Male,Chennai,2025-04-14,12:20,Furniture,TV Unit,3,6095.83,18287.49,Walmart Gift Card,5
CUST02534,Ritu Bhatt,57,Female,Chennai,2024-05-11,12:17,Electronics,LED TV 43-inch,2,6972.71,13945.42,Cash,5
CUST02535,Pooja Bhatt,45,Female,Delhi,2025-12-12,16:02,Home & Kitchen,Water Bottle,3,3039.93,9119.79,Debit Card,1
CUST02536,Anjali Menon,25,Female,Jaipur,2025-01-04,18:17,Groceries,Bread Loaf,3,196.01,588.03,Cash,5
CUST02537,Manish Chopra,24,Male,Coimbatore,2024-01-15,15:20,Home & Kitchen,Bed Sheet Set,4,5464.46,21857.84,Credit Card,5
CUST02538,Kiran Mehta,27,Male,Chennai,2025-12-28,19:01,Furniture,Shoe Rack,6,7066.1,42396.6,UPI,5
CUST02539,Aarti Bhatt,44,Female,Ahmedabad,2024-12-14,18:21,Personal Care,Hair Oil,3,370.56,1111.68,Credit Card,3
CUST02540,Ajay Joshi,63,Female,Indore,2025-09-12,21:43,Groceries,Eggs (12 pack),4,472.49,1889.96,UPI,4
CUST02541,Simran Nair,49,Female,Pune,2025-02-24,09:01,Home & Kitchen,Wall Clock,1,2213.4,2213.4,Net Banking,3
CUST02542,Kritika Das,54,Female,Kochi,2025-07-30,09:11,Home & Kitchen,Bed Sheet Set,4,7134.87,28539.48,Walmart Gift Card,3
CUST02543,Shreya Singh,54,Female,Kanpur,2025-09-12,09:27,Sports & Fitness,Yoga Mat,4,1741.91,6967.64,Walmart Gift Card,5
CUST02544,Sneha Kumar,39,Male,Kolkata,2024-09-15,13:39,Groceries,Sugar 1kg,5,516.59,2582.95,Credit Card,5
CUST02545,Rekha Thakur,48,Male,Hyderabad,2025-12-03,12:48,Electronics,Bluetooth Headphones,5,29488.16,147440.8,Walmart Gift Card,4
CUST02546,Pooja Thakur,28,Female,Chandigarh,2024-08-17,09:30,Home & Kitchen,Pressure Cooker,1,6823.29,6823.29,Credit Card,3
CUST02547,Vivek Menon,20,Male,Ludhiana,2025-04-19,16:47,Groceries,Cooking Oil 1L,5,178.25,891.25,UPI,3
CUST02548,Vishal Singh,38,Female,Nashik,2025-03-31,21:10,Home & Kitchen,Vacuum Cleaner,6,4400.57,26403.42,Net Banking,3
CUST02549,Neha Das,30,Male,Kolkata,2024-01-27,10:10,Personal Care,Soap Bar Pack,6,687.72,4126.32,Cash,1
CUST02550,Aarti Bose,44,Female,Kanpur,2024-10-04,16:26,Clothing,Cotton Saree,2,2286.79,4573.58,Credit Card,5
CUST02551,Rahul Pillai,34,Female,Chennai,2025-04-17,12:28,Personal Care,Hair Oil,3,208.58,625.74,Net Banking,5
CUST02552,Harsh Bansal,49,Female,Mumbai,2025-05-05,16:29,Clothing,Innerwear Pack,3,1395.58,4186.74,Credit Card,5
CUST02553,Divya Iyer,57,Female,Chennai,2025-09-05,11:32,Clothing,Kids Jeans,4,1686.74,6746.96,Debit Card,5
CUST02554,Pooja Saxena,34,Male,Bhopal,2024-03-17,19:33,Groceries,Milk 1L,2,526.13,1052.26,Cash,1
CUST02555,Mohit Saxena,64,Female,Ludhiana,2025-10-18,15:24,Clothing,Winter Jacket,1,2147.43,2147.43,UPI,5
CUST02556,Komal Kumar,27,Female,Agra,2024-09-25,11:35,Clothing,Women's Kurti,2,2342.67,4685.34,Walmart Gift Card,5
CUST02557,Aditya Chauhan,61,Female,Bangalore,2024-03-28,18:35,Toys & Baby,Baby Diapers Pack,1,2349.52,2349.52,Walmart Gift Card,4
CUST02558,Rahul Sinha,46,Male,Visakhapatnam,2025-12-02,15:31,Groceries,Basmati Rice 5kg,6,332.94,1997.64,Credit Card,5
CUST02559,Nisha Gupta,48,Female,Chandigarh,2024-02-29,13:14,Groceries,Basmati Rice 5kg,4,504.86,2019.44,Debit Card,5
CUST02560,Komal Rathore,56,Female,Bhopal,2024-02-24,14:04,Personal Care,Hair Oil,4,129.92,519.68,Credit Card,1
CUST02561,Amit Singh,61,Female,Delhi,2024-01-29,20:11,Toys & Baby,Soft Toy,5,2973.95,14869.75,Credit Card,5
CUST02562,Rohan Iyer,40,Female,Agra,2024-06-28,09:05,Clothing,Winter Jacket,6,2127.36,12764.16,Credit Card,3
CUST02563,Tarun Chauhan,57,Female,Jaipur,2025-09-05,15:20,Home & Kitchen,Water Bottle,6,1956.04,11736.24,Net Banking,5
CUST02564,Bhavna Bose,28,Female,Chennai,2025-10-26,11:03,Electronics,Smartwatch,6,12199.85,73199.1,UPI,2
CUST02565,Kiran Bhatt,25,Female,Kochi,2025-11-27,14:05,Groceries,Toor Dal 1kg,1,567.64,567.64,Debit Card,4
CUST02566,Vishal Chandra,32,Female,Indore,2025-12-04,18:28,Personal Care,Sanitary Pads,6,541.68,3250.08,Cash,2
CUST02567,Rakesh Sharma,51,Female,Surat,2025-11-04,09:51,Clothing,Women's Kurti,4,1078.24,4312.96,UPI,4
CUST02568,Ravi Sinha,50,Male,Jaipur,2024-08-04,21:21,Electronics,Smartwatch,1,23585.46,23585.46,Net Banking,5
CUST02569,Nisha Bhatt,65,Male,Coimbatore,2025-08-01,18:36,Electronics,Microwave Oven,3,15416.98,46250.94,Net Banking,5
CUST02570,Nikhil Malhotra,34,Female,Ahmedabad,2024-04-09,10:05,Electronics,Mixer Grinder,6,26929.38,161576.28,Walmart Gift Card,1
CUST02571,Mahesh Chauhan,62,Male,Ludhiana,2025-11-15,20:20,Electronics,Refrigerator,5,27748.21,138741.05,Net Banking,4
CUST02572,Nisha Kumar,33,Female,Agra,2025-11-05,16:46,Clothing,School Uniform,6,826.52,4959.12,Walmart Gift Card,4
CUST02573,Shalini Shetty,18,Male,Chennai,2025-09-22,16:42,Groceries,Bread Loaf,3,135.17,405.51,Debit Card,1
CUST02574,Mohit Mishra,36,Male,Agra,2025-09-16,11:04,Clothing,Casual Sneakers,5,2627.27,13136.35,UPI,5
CUST02575,Harsh Thakur,64,Female,Bhopal,2024-09-10,16:06,Electronics,LED TV 43-inch,3,8513.12,25539.36,Cash,4
CUST02576,Tarun Malhotra,23,Female,Indore,2024-02-18,21:17,Groceries,Cooking Oil 1L,4,234.77,939.08,UPI,3
CUST02577,Swati Pillai,46,Female,Nashik,2025-08-26,17:33,Furniture,Shoe Rack,6,16038.49,96230.94,Cash,5
CUST02578,Mohit Bhatt,35,Female,Vadodara,2024-08-29,13:00,Electronics,Mixer Grinder,3,43518.25,130554.75,Credit Card,3
CUST02579,Preeti Menon,18,Female,Nashik,2024-03-06,20:37,Clothing,Casual Sneakers,3,2074.59,6223.77,Debit Card,4
CUST02580,Rakesh Desai,51,Male,Hyderabad,2024-10-28,16:38,Groceries,Toor Dal 1kg,5,207.49,1037.45,Debit Card,5
CUST02581,Yash Menon,25,Male,Kanpur,2025-12-19,12:55,Clothing,Sports Shoes,2,2189.44,4378.88,Credit Card,5
CUST02582,Sneha Menon,39,Female,Vadodara,2024-02-05,11:45,Groceries,Milk 1L,2,106.18,212.36,Debit Card,5
CUST02583,Naveen Desai,33,Male,Pune,2025-05-18,10:34,Toys & Baby,Toy Car,6,2890.35,17342.1,Cash,3
CUST02584,Rajat Pandey,47,Female,Indore,2024-03-19,12:34,Groceries,Wheat Flour 10kg,1,121.53,121.53,Walmart Gift Card,1
CUST02585,Ashish Shetty,29,Female,Ludhiana,2024-11-22,20:56,Personal Care,Shampoo 340ml,4,409.6,1638.4,UPI,5
CUST02586,Usha Mishra,50,Female,Nagpur,2024-10-30,10:33,Groceries,Bread Loaf,3,439.76,1319.28,Credit Card,3
CUST02587,Mahesh Malhotra,39,Male,Bangalore,2025-03-19,18:02,Furniture,Shoe Rack,6,14196.92,85181.52,UPI,4
CUST02588,Sunita Kaur,63,Female,Kolkata,2024-10-20,16:56,Clothing,Kids Jeans,6,2561.92,15371.52,Credit Card,5
CUST02589,Shreya Gupta,33,Male,Coimbatore,2025-04-16,10:50,Groceries,Cooking Oil 1L,5,347.22,1736.1,Walmart Gift Card,3
CUST02590,Nikhil Chopra,19,Male,Indore,2024-05-09,21:28,Sports & Fitness,Cycling Helmet,4,14706.41,58825.64,Walmart Gift Card,5
CUST02591,Vandana Saxena,26,Female,Ludhiana,2025-06-25,16:47,Personal Care,Deodorant,2,455.81,911.62,Cash,1
CUST02592,Kritika Iyer,18,Female,Bhopal,2024-01-08,15:11,Home & Kitchen,Dinner Set,4,7764.1,31056.4,Walmart Gift Card,4
CUST02593,Gaurav Agarwal,58,Female,Chandigarh,2025-03-11,11:12,Personal Care,Razor Pack,2,347.38,694.76,Walmart Gift Card,3
CUST02594,Madhuri Trivedi,59,Male,Delhi,2025-12-23,18:30,Electronics,Laptop,3,24258.73,72776.19,Debit Card,1
CUST02595,Suresh Kulkarni,32,Male,Kolkata,2024-06-16,21:16,Home & Kitchen,Vacuum Cleaner,1,2600.55,2600.55,Credit Card,3
CUST02596,Mohit Mishra,39,Female,Indore,2025-04-14,19:02,Clothing,Winter Jacket,5,2438.35,12191.75,UPI,2
CUST02597,Kavita Menon,48,Male,Kanpur,2024-10-19,15:55,Personal Care,Sanitary Pads,6,718.85,4313.1,Walmart Gift Card,5
CUST02598,Simran Sinha,43,Female,Nagpur,2024-09-27,20:42,Home & Kitchen,Dinner Set,3,4191.96,12575.88,Cash,5
CUST02599,Simran Joshi,29,Male,Nashik,2024-12-04,14:34,Toys & Baby,Toy Car,3,2223.02,6669.06,Cash,5
CUST02600,Sneha Sharma,60,Female,Kolkata,2025-08-19,18:43,Groceries,Coffee 200g,3,567.01,1701.03,UPI,3
CUST02601,Neelam Agarwal,20,Female,Indore,2024-03-01,10:08,Groceries,Tea Powder 500g,5,227.67,1138.35,Walmart Gift Card,1
CUST02602,Gaurav Desai,54,Male,Visakhapatnam,2025-01-19,11:34,Groceries,Tea Powder 500g,4,100.11,400.44,Debit Card,4
CUST02603,Radhika Pillai,53,Male,Surat,2025-11-20,09:07,Furniture,Shoe Rack,1,2397.49,2397.49,UPI,4
CUST02604,Nikhil Kulkarni,35,Male,Surat,2025-04-05,16:10,Clothing,Men's T-Shirt,2,1998.69,3997.38,Net Banking,5
CUST02605,Pooja Yadav,42,Female,Nashik,2025-08-18,19:57,Clothing,Innerwear Pack,3,1522.37,4567.11,UPI,5
CUST02606,Jyoti Mishra,54,Female,Nashik,2024-11-27,19:15,Home & Kitchen,Water Bottle,1,7144.6,7144.6,Walmart Gift Card,5
CUST02607,Meera Ghosh,63,Male,Bhopal,2024-10-20,10:35,Groceries,Tea Powder 500g,3,531.43,1594.29,Debit Card,5
CUST02608,Deepak Yadav,26,Female,Chennai,2025-06-26,19:32,Toys & Baby,Baby Diapers Pack,4,3587.46,14349.84,Debit Card,2
CUST02609,Ravi Yadav,24,Male,Nashik,2025-01-18,16:18,Home & Kitchen,Bed Sheet Set,1,2500.05,2500.05,Walmart Gift Card,4
CUST02610,Siddharth Iyer,21,Male,Delhi,2025-09-29,13:29,Personal Care,Face Wash,4,589.77,2359.08,Debit Card,1
CUST02611,Usha Dutta,27,Female,Delhi,2024-06-25,20:59,Groceries,Milk 1L,6,522.03,3132.18,Credit Card,3
CUST02612,Rajat Bhatt,18,Male,Agra,2024-01-23,18:16,Groceries,Bread Loaf,2,209.26,418.52,Credit Card,3
CUST02613,Divya Dutta,20,Female,Visakhapatnam,2024-11-20,18:36,Toys & Baby,Toy Car,3,1964.96,5894.88,Credit Card,1
CUST02614,Rajat Bansal,56,Female,Bangalore,2025-02-20,09:05,Groceries,Sugar 1kg,2,228.7,457.4,Net Banking,2
CUST02615,Manish Joshi,37,Male,Jaipur,2024-08-07,18:49,Toys & Baby,Stroller,4,367.76,1471.04,Walmart Gift Card,5
CUST02616,Vivek Kulkarni,45,Female,Bangalore,2024-04-28,21:07,Groceries,Sugar 1kg,3,500.66,1501.98,Debit Card,1
CUST02617,Nisha Chandra,23,Male,Vadodara,2025-08-29,13:35,Groceries,Sugar 1kg,1,100.75,100.75,Credit Card,3
CUST02618,Seema Thakur,21,Male,Agra,2024-06-10,12:07,Electronics,Refrigerator,3,36582.97,109748.91,Net Banking,2
CUST02619,Vikram Nagar,27,Male,Coimbatore,2025-12-13,12:06,Groceries,Milk 1L,4,580.32,2321.28,Cash,3
CUST02620,Simran Pillai,58,Female,Patna,2024-03-11,16:05,Groceries,Toor Dal 1kg,6,534.0,3204.0,Credit Card,4
CUST02621,Divya Chandra,25,Female,Lucknow,2024-07-29,21:10,Groceries,Basmati Rice 5kg,1,181.55,181.55,Credit Card,4
CUST02622,Varun Bose,55,Female,Indore,2025-06-15,16:49,Groceries,Eggs (12 pack),1,190.86,190.86,Cash,5
CUST02623,Neha Trivedi,47,Female,Visakhapatnam,2025-01-21,21:47,Groceries,Eggs (12 pack),2,174.35,348.7,Debit Card,2
CUST02624,Ravi Verma,30,Female,Chandigarh,2025-11-18,20:49,Clothing,Women's Kurti,1,2043.89,2043.89,Credit Card,5
CUST02625,Pankaj Verma,30,Female,Pune,2024-12-19,18:38,Groceries,Bread Loaf,4,62.49,249.96,UPI,5
CUST02626,Ravi Das,61,Male,Visakhapatnam,2024-03-01,09:31,Groceries,Sugar 1kg,2,429.51,859.02,Credit Card,5
CUST02627,Mahesh Sharma,19,Female,Bangalore,2024-09-12,11:13,Electronics,LED TV 43-inch,5,19401.84,97009.2,UPI,4
CUST02628,Sneha Das,39,Female,Lucknow,2024-07-16,18:56,Electronics,Air Conditioner,6,24055.07,144330.42,Walmart Gift Card,3
CUST02629,Kritika Kulkarni,39,Male,Agra,2024-11-28,17:53,Clothing,Kids Jeans,5,2590.02,12950.1,Walmart Gift Card,3
CUST02630,Komal Dutta,39,Female,Kanpur,2024-04-27,18:26,Electronics,Bluetooth Headphones,2,28213.11,56426.22,Credit Card,4
CUST02631,Bhavna Sinha,28,Male,Indore,2025-05-15,12:25,Clothing,School Uniform,2,1756.46,3512.92,Net Banking,4
CUST02632,Ankit Desai,52,Male,Delhi,2025-01-07,17:19,Electronics,Laptop,4,12085.86,48343.44,Cash,5
CUST02633,Shalini Sinha,45,Female,Visakhapatnam,2024-03-31,11:02,Electronics,Refrigerator,2,22506.35,45012.7,Cash,4
CUST02634,Kavita Kulkarni,39,Female,Kolkata,2024-09-23,14:32,Home & Kitchen,Vacuum Cleaner,4,442.93,1771.72,UPI,1
CUST02635,Usha Mehta,25,Female,Jaipur,2024-04-25,20:19,Personal Care,Deodorant,4,209.74,838.96,Walmart Gift Card,4
CUST02636,Rakesh Kumar,22,Female,Ludhiana,2024-02-01,12:56,Electronics,Bluetooth Headphones,3,17892.6,53677.8,Cash,2
CUST02637,Divya Sinha,56,Male,Nagpur,2025-12-27,19:17,Personal Care,Shampoo 340ml,3,347.02,1041.06,Cash,5
CUST02638,Pallavi Malhotra,65,Female,Vadodara,2024-08-25,16:28,Sports & Fitness,Skipping Rope,5,11345.28,56726.4,Credit Card,4
CUST02639,Sneha Kapoor,36,Female,Chandigarh,2024-12-28,19:26,Personal Care,Hair Oil,3,771.98,2315.94,Cash,1
CUST02640,Priya Rao,18,Male,Bangalore,2024-06-04,16:49,Home & Kitchen,Storage Containers,6,7838.43,47030.58,Debit Card,4
CUST02641,Mahesh Saxena,55,Female,Jaipur,2025-03-31,20:55,Personal Care,Toothpaste,6,780.08,4680.48,Debit Card,5
CUST02642,Seema Rao,52,Female,Coimbatore,2025-11-26,19:28,Personal Care,Shampoo 340ml,5,332.87,1664.35,Credit Card,4
CUST02643,Pallavi Verma,63,Male,Indore,2024-03-12,12:26,Personal Care,Deodorant,1,516.62,516.62,Walmart Gift Card,4
CUST02644,Rahul Desai,35,Female,Ludhiana,2025-12-08,15:11,Electronics,Mixer Grinder,4,2299.54,9198.16,Cash,5
CUST02645,Mohit Reddy,37,Male,Nashik,2025-01-31,15:36,Sports & Fitness,Badminton Racket,3,9273.24,27819.72,UPI,4
CUST02646,Meera Patel,65,Female,Visakhapatnam,2024-12-17,11:32,Personal Care,Deodorant,4,169.56,678.24,Credit Card,1
CUST02647,Manish Menon,65,Male,Chandigarh,2025-08-16,19:50,Sports & Fitness,Football,3,4729.29,14187.87,UPI,5
CUST02648,Swati Rao,38,Male,Indore,2025-03-08,13:58,Personal Care,Soap Bar Pack,2,751.58,1503.16,Walmart Gift Card,5
CUST02649,Divya Gupta,21,Male,Bhopal,2025-12-30,18:18,Groceries,Tea Powder 500g,1,119.0,119.0,Walmart Gift Card,5
CUST02650,Madhuri Das,22,Male,Delhi,2024-04-02,20:58,Toys & Baby,Kids Bicycle,3,2281.81,6845.43,UPI,3
CUST02651,Kritika Yadav,63,Female,Chennai,2025-05-09,11:43,Personal Care,Soap Bar Pack,2,597.52,1195.04,Net Banking,5
CUST02652,Radhika Das,60,Female,Agra,2024-05-21,15:56,Sports & Fitness,Dumbbells Set,6,3280.16,19680.96,UPI,5
CUST02653,Shalini Kulkarni,63,Female,Hyderabad,2024-03-07,17:55,Toys & Baby,Stroller,5,2285.43,11427.15,Cash,1
CUST02654,Mahesh Thakur,35,Male,Kochi,2024-04-28,15:07,Furniture,Wardrobe,6,15056.16,90336.96,Credit Card,4
CUST02655,Kiran Bose,34,Female,Visakhapatnam,2024-09-03,09:48,Home & Kitchen,Pressure Cooker,5,6871.63,34358.15,Net Banking,5
CUST02656,Abhishek Pandey,29,Female,Patna,2024-12-10,20:11,Groceries,Tea Powder 500g,5,521.89,2609.45,Debit Card,5
CUST02657,Payal Bhatt,53,Female,Bhopal,2024-05-03,19:09,Groceries,Eggs (12 pack),5,358.28,1791.4,UPI,4
CUST02658,Vivek Mishra,24,Male,Bangalore,2024-06-16,21:10,Personal Care,Soap Bar Pack,1,522.51,522.51,Cash,5
CUST02659,Neha Chandra,44,Female,Indore,2024-07-27,17:13,Personal Care,Face Wash,5,421.52,2107.6,Net Banking,5
CUST02660,Vishal Kumar,44,Female,Nagpur,2024-01-02,09:12,Personal Care,Soap Bar Pack,2,879.08,1758.16,Walmart Gift Card,5
CUST02661,Priya Kaur,19,Female,Delhi,2025-06-24,19:32,Toys & Baby,Soft Toy,5,3129.18,15645.9,Walmart Gift Card,5
CUST02662,Rekha Kaur,32,Male,Delhi,2025-06-11,12:17,Clothing,Men's T-Shirt,5,2900.73,14503.65,Net Banking,4
CUST02663,Shreya Pillai,49,Female,Ludhiana,2025-02-23,14:03,Clothing,Sports Shoes,6,734.01,4404.06,Cash,4
CUST02664,Varun Mishra,43,Female,Bhopal,2024-10-09,10:49,Groceries,Eggs (12 pack),4,248.25,993.0,Net Banking,3
CUST02665,Rajendra Mehta,46,Female,Patna,2024-02-11,12:19,Clothing,Cotton Saree,1,2612.54,2612.54,UPI,3
CUST02666,Shreya Singh,29,Female,Kolkata,2025-02-02,19:57,Electronics,Laptop,1,10378.43,10378.43,UPI,5
CUST02667,Nisha Chauhan,46,Male,Ahmedabad,2024-09-21,21:48,Groceries,Basmati Rice 5kg,4,464.42,1857.68,Credit Card,5
CUST02668,Simran Mishra,23,Female,Vadodara,2025-05-05,14:07,Electronics,Smartphone,3,21352.31,64056.93,Debit Card,5
CUST02669,Anita Bansal,58,Male,Delhi,2025-02-21,18:59,Personal Care,Deodorant,2,395.53,791.06,Debit Card,4
CUST02670,Meera Trivedi,45,Male,Pune,2024-12-29,20:25,Sports & Fitness,Cricket Bat,2,8085.3,16170.6,Debit Card,4
CUST02671,Alka Nair,32,Female,Coimbatore,2024-02-06,12:51,Groceries,Milk 1L,5,164.34,821.7,Debit Card,5
CUST02672,Rohan Sharma,52,Female,Chennai,2025-04-01,09:17,Home & Kitchen,Dinner Set,1,1754.65,1754.65,Debit Card,4
CUST02673,Simran Kapoor,61,Male,Chandigarh,2025-01-10,15:40,Home & Kitchen,Table Lamp,2,4337.0,8674.0,Credit Card,3
CUST02674,Abhishek Trivedi,53,Male,Jaipur,2025-12-28,19:40,Clothing,Casual Sneakers,1,1879.21,1879.21,UPI,2
CUST02675,Payal Menon,54,Female,Ludhiana,2025-12-23,14:19,Groceries,Bread Loaf,3,253.24,759.72,UPI,3
CUST02676,Sanjay Chauhan,49,Male,Bhopal,2024-11-26,12:45,Home & Kitchen,Bed Sheet Set,4,2421.52,9686.08,Debit Card,5
CUST02677,Anita Thakur,45,Female,Nashik,2024-08-06,19:51,Groceries,Cooking Oil 1L,5,595.62,2978.1,Net Banking,1
CUST02678,Gaurav Thakur,47,Female,Coimbatore,2025-12-11,14:01,Personal Care,Body Lotion,6,237.43,1424.58,Debit Card,3
CUST02679,Sanjay Thakur,50,Female,Agra,2024-03-23,19:43,Toys & Baby,Board Game,3,3211.68,9635.04,Walmart Gift Card,1
CUST02680,Suresh Mishra,18,Female,Indore,2024-02-07,15:41,Clothing,School Uniform,4,2004.22,8016.88,Cash,4
CUST02681,Naveen Trivedi,44,Female,Bangalore,2025-03-14,12:09,Toys & Baby,Kids Bicycle,5,2746.31,13731.55,Net Banking,5
CUST02682,Divya Sharma,32,Female,Kolkata,2024-04-15,14:22,Electronics,Mixer Grinder,4,8265.22,33060.88,Net Banking,5
CUST02683,Aditya Rathore,36,Male,Agra,2024-09-20,18:21,Personal Care,Sanitary Pads,2,561.12,1122.24,Net Banking,4
CUST02684,Amit Kapoor,53,Female,Surat,2025-11-09,19:23,Personal Care,Hair Oil,4,364.33,1457.32,Debit Card,2
CUST02685,Tarun Singh,50,Female,Pune,2024-01-17,19:09,Groceries,Cooking Oil 1L,6,518.69,3112.14,Walmart Gift Card,5
CUST02686,Nikhil Saxena,60,Female,Ahmedabad,2025-11-03,21:29,Personal Care,Face Wash,3,678.1,2034.3,Debit Card,3
CUST02687,Nisha Joshi,36,Female,Jaipur,2025-02-04,09:51,Home & Kitchen,Wall Clock,1,3494.76,3494.76,Credit Card,2
CUST02688,Vikram Thakur,18,Female,Ludhiana,2024-01-24,20:28,Clothing,Sports Shoes,6,2918.01,17508.06,Debit Card,3
CUST02689,Ajay Pandey,37,Female,Ludhiana,2024-12-31,18:23,Furniture,Sofa Set,6,12522.17,75133.02,Walmart Gift Card,4
CUST02690,Divya Bansal,45,Male,Nashik,2025-02-28,13:58,Personal Care,Sunscreen,2,476.35,952.7,Walmart Gift Card,5
CUST02691,Kavita Sharma,36,Female,Patna,2025-08-11,13:16,Toys & Baby,Feeding Bottle,4,1797.78,7191.12,Cash,4
CUST02692,Simran Shetty,46,Male,Kochi,2025-08-09,09:42,Personal Care,Deodorant,2,480.99,961.98,UPI,5
CUST02693,Rekha Tiwari,23,Male,Bhopal,2024-04-02,18:33,Clothing,Formal Shirt,6,1485.74,8914.44,Net Banking,4
CUST02694,Pankaj Agarwal,33,Female,Kanpur,2024-08-07,17:02,Groceries,Bread Loaf,5,225.4,1127.0,Cash,3
CUST02695,Ishita Singh,27,Male,Delhi,2025-11-20,15:17,Clothing,Innerwear Pack,6,1877.15,11262.9,Cash,3
CUST02696,Pallavi Rao,37,Male,Kanpur,2024-04-24,11:52,Electronics,Refrigerator,5,15384.97,76924.85,Credit Card,5
CUST02697,Sunita Gupta,33,Female,Bangalore,2024-11-13,15:39,Groceries,Tea Powder 500g,1,165.27,165.27,UPI,5
CUST02698,Sandeep Sharma,37,Male,Pune,2025-03-16,20:58,Clothing,Formal Shirt,4,1009.56,4038.24,Net Banking,2
CUST02699,Arjun Pillai,23,Male,Kolkata,2024-08-31,20:36,Groceries,Milk 1L,1,591.76,591.76,Walmart Gift Card,5
CUST02700,Siddharth Tiwari,53,Female,Visakhapatnam,2025-10-16,09:02,Clothing,Women's Kurti,6,1798.33,10789.98,UPI,2
CUST02701,Siddharth Sinha,56,Male,Pune,2025-11-08,15:00,Groceries,Cooking Oil 1L,5,278.79,1393.95,Credit Card,4
CUST02702,Usha Yadav,38,Male,Mumbai,2025-06-15,09:06,Groceries,Milk 1L,4,156.16,624.64,Credit Card,2
CUST02703,Swati Bhatt,40,Female,Hyderabad,2025-01-29,20:58,Sports & Fitness,Dumbbells Set,3,8472.26,25416.78,Walmart Gift Card,2
CUST02704,Aarti Thakur,54,Male,Pune,2024-12-10,10:36,Furniture,Dining Table,1,22111.55,22111.55,Credit Card,4
CUST02705,Ajay Shetty,46,Male,Vadodara,2025-07-03,09:41,Clothing,Casual Sneakers,1,1578.32,1578.32,UPI,3
CUST02706,Nikhil Chopra,53,Female,Mumbai,2024-06-06,18:14,Clothing,Women's Kurti,5,1412.05,7060.25,Debit Card,3
CUST02707,Pooja Kapoor,35,Female,Kolkata,2024-09-28,09:42,Sports & Fitness,Yoga Mat,5,13098.7,65493.5,Credit Card,4
CUST02708,Payal Kumar,48,Female,Kanpur,2025-04-04,13:34,Clothing,Cotton Saree,4,674.87,2699.48,Credit Card,5
CUST02709,Kiran Mehta,22,Male,Indore,2024-08-23,09:24,Personal Care,Face Wash,6,87.57,525.42,Net Banking,5
